read_length,gc_content,avg_quality
2086,60.49856184084372,22.764621284755513
693,50.21645021645021,30.2987012987013
795,46.666666666666664,18.49811320754717
2187,51.21170553269319,15.79058070416095
339,48.37758112094395,24.51622418879056
539,49.53617810760667,17.41187384044527
11048,53.54815351194786,19.862328023171614
1910,58.37696335078534,12.22931937172775
2533,58.38926174496645,14.589024871693644
613,51.71288743882545,14.3115823817292
1287,63.48096348096348,31.607614607614607
706,54.6742209631728,27.08073654390935
776,66.62371134020619,14.587628865979381
249,50.602409638554214,6.401606425702811
327,52.293577981651374,12.730886850152904
220,43.18181818181818,30.5
233,50.21459227467812,8.407725321888412
248,49.193548387096776,10.455645161290322
209,60.28708133971292,28.29665071770335
362,48.34254143646409,20.668508287292816
235,42.5531914893617,10.46808510638298
326,53.68098159509203,20.39877300613497
1806,60.13289036544851,26.079180509413067
508,64.1732283464567,30.724409448818896
765,49.01960784313725,12.079738562091503
253,53.359683794466406,27.968379446640316
280,45.357142857142854,5.482142857142857
207,54.106280193236714,22.096618357487923
231,41.99134199134199,24.636363636363637
440,52.04545454545455,10.936363636363636
225,53.77777777777778,17.06222222222222
190,47.89473684210526,13.08421052631579
261,60.15325670498084,26.118773946360154
454,55.947136563876654,11.590308370044053
1947,37.03133025166924,18.171032357473035
222,57.65765765765766,12.468468468468469
599,40.06677796327212,27.64440734557596
346,56.06936416184971,15.297687861271676
3363,54.4454356229557,29.464168896818318
1132,57.773851590106005,35.659893992932865
1441,63.08119361554476,19.69882026370576
535,45.42056074766355,14.575700934579439
285,44.56140350877193,7.957894736842105
686,59.037900874635575,11.013119533527696
1240,63.306451612903224,18.491129032258065
947,66.10348468848997,24.94192185850053
17385,38.096059821685365,20.48708656888122
836,54.90430622009569,13.248803827751196
586,54.94880546075085,25.02901023890785
723,51.590594744121724,15.434301521438451
2485,41.40845070422535,18.36297786720322
562,41.10320284697509,5.619217081850533
557,63.016157989228006,13.03052064631957
3602,43.33703498056635,28.144919489172683
1124,62.989323843416365,29.60409252669039
1004,65.2390438247012,25.405378486055778
403,48.635235732009924,23.48138957816377
1146,51.30890052356021,30.841186736474693
583,61.921097770154375,23.79073756432247
549,50.81967213114754,17.183970856102004
512,51.953125,24.90625
641,44.14976599063963,27.486739469578783
2438,42.16570959803118,17.941755537325676
549,57.74134790528234,24.43351548269581
396,49.74747474747475,12.11111111111111
479,51.356993736951985,33.02296450939457
1207,59.154929577464785,8.68434134217067
301,60.797342192691026,17.17940199335548
298,53.355704697986575,16.63758389261745
395,49.87341772151899,30.470886075949366
185,62.16216216216216,10.578378378378378
183,45.3551912568306,11.704918032786885
306,51.633986928104584,26.22222222222222
378,54.761904761904766,12.12962962962963
323,51.702786377708975,14.046439628482972
424,58.01886792452831,26.58254716981132
333,53.753753753753756,11.078078078078079
261,62.45210727969349,26.203065134099617
272,56.98529411764706,19.419117647058822
415,46.50602409638554,22.636144578313253
291,58.76288659793815,25.010309278350515
291,53.95189003436426,30.61855670103093
166,46.98795180722892,19.319277108433734
325,54.15384615384615,32.135384615384616
289,52.24913494809689,11.162629757785467
327,61.773700305810394,22.840978593272173
233,62.231759656652365,9.759656652360515
495,63.030303030303024,27.234343434343433
489,55.21472392638037,13.417177914110429
687,44.25036390101892,14.114992721979622
652,51.533742331288344,20.09355828220859
679,56.40648011782032,11.921944035346097
449,50.33407572383074,29.728285077951004
5372,55.2680565897245,16.761541325390915
936,50.21367521367522,14.084401709401709
439,55.35307517084283,12.116173120728929
1970,51.82741116751269,13.97005076142132
935,57.43315508021391,24.83101604278075
2975,63.66386554621849,23.201344537815125
1406,54.054054054054056,9.352773826458037
721,50.762829403606105,14.374479889042997
2350,53.276595744680854,9.786382978723404
1100,51.18181818181819,6.785454545454545
1695,56.7551622418879,9.805899705014749
369,61.78861788617886,14.86449864498645
433,44.34180138568129,25.249422632794456
1620,52.03703703703704,6.522222222222222
1127,58.38509316770186,10.359361135758652
1121,37.91257805530776,20.396074933095452
567,50.264550264550266,30.17989417989418
527,60.53130929791271,25.242884250474383
591,48.05414551607445,22.131979695431472
1376,56.46802325581395,17.02761627906977
1456,59.5467032967033,10.945054945054945
710,52.25352112676056,8.497183098591549
1080,55.74074074074075,17.494444444444444
151,41.05960264900662,7.443708609271523
223,43.946188340807176,27.49775784753363
251,48.60557768924303,15.625498007968128
213,60.093896713615024,17.657276995305164
221,55.203619909502265,10.28054298642534
204,39.705882352941174,8.485294117647058
